prediction,decision,label
0.7668466306738653,False,0
0.8034393121375725,False,0
0.8310337932413517,False,0
0.8598280343931214,False,0
0.8782243551289742,False,0
0.8998200359928015,False,0
0.909618076384723,False,0
0.9128174365126974,False,0
0.9320135972805439,False,0
0.9452109578084383,False,0
0.9574085182963408,False,0
0.974005198960208,False,0
0.9908018396320736,False,0
0.9938012397520496,False,0
0.9956008798240352,False,0
0.997000599880024,False,0
0.994001199760048,False,0
0.9924015196960608,False,0
0.9834033193361328,False,0
0.9788042391521695,False,0
0.9396120775844831,False,0
0.9304139172165566,False,0
0.9342131573685263,False,0
0.9258148370325935,False,0
0.9216156768646271,False,0
0.8858228354329134,False,0
0.8690261947610478,False,0
0.823635272945411,False,0
0.8080383923215357,False,0
0.7896420715856829,False,0
0.7748450309938012,False,0
0.7550489902019596,False,0
0.7550489902019596,False,0
0.7400519896020796,False,0
0.7260547890421916,False,0
0.7136572685462907,False,0
0.7076584683063387,False,0
0.6852629474105179,False,0
0.6702659468106379,False,0
0.6604679064187162,False,0
0.6424715056988602,False,0
0.6300739852029594,False,0
0.5974805038992201,False,0
0.5588882223555289,False,0
0.5486902619476105,False,0
0.5032993401319736,False,0
0.4823035392921416,False,0
0.47850429914017195,False,0
0.520495900819836,False,0
0.5794841031793642,False,0
0.5660867826434713,False,0
0.5844831033793242,False,0
0.5854829034193162,False,0
0.6120775844831033,False,0
0.6340731853629274,False,0
0.6372725454909018,False,0
0.6342731453709258,False,0
0.6612677464507098,False,0
0.6618676264747051,False,0
0.6624675064987002,False,0
0.6620675864827035,False,0
0.6608678264347131,False,0
0.6316736652669466,False,0
0.6336732653469306,False,0
0.6366726654669066,False,0
0.6164767046590682,False,0
0.6244751049790042,False,0
0.6140771845630874,False,0
0.5920815836832634,False,0
0.5854829034193162,False,0
0.5806838632273545,False,0
0.5522895420915817,False,0
0.4897020595880824,False,0
0.4427114577084583,False,0
0.3795240951809638,False,0
0.3877224555088982,False,0
0.3707258548290342,False,0
0.3265346930613877,False,0
0.34093181363727254,False,0
0.395120975804839,False,0
0.41471705658868224,False,0
0.4389122175564887,False,0
0.46130773845230955,False,0
0.4475104979004199,False,0
0.4399120175964807,False,0
0.47330533893221355,False,0
0.5030993801239753,False,0
0.5432913417316537,False,0
0.5552889422115577,False,0
0.525494901019796,False,0
0.5252949410117976,False,0
0.5488902219556089,False,0
0.5448910217956409,False,0
0.5852829434113177,False,0
0.593881223755249,False,0
0.5786842631473705,False,0
0.5778844231153769,False,0
0.5266946610677864,False,0
0.5560887822435513,False,0
0.5644871025794841,False,0
0.5922815436912617,False,0
0.6180763847230554,False,0
0.6472705458908218,False,0
0.6726654669066187,False,0
0.6918616276744651,False,0
0.7236552689462108,False,0
0.727254549090182,False,0
0.7474505098980204,False,0
0.7686462707458508,False,0
0.7908418316336733,False,0
0.8298340331933614,False,0
0.8464307138572286,False,0
0.8712257548490302,False,0
0.8838232353529294,False,0
0.8984203159368126,False,0
0.8996200759848031,False,0
0.9102179564087183,False,0
0.9256148770245951,False,0
0.9378124375124975,False,0
0.9568086382723455,False,0
0.9558088382323535,False,0
0.9518096380723855,False,0
0.9622075584883023,False,0
0.9346130773845231,False,0
0.9256148770245951,False,0
0.9228154369126175,False,0
0.9178164367126574,False,0
0.9256148770245951,False,0
0.9176164767046591,False,0
0.8840231953609278,False,0
0.8722255548890222,False,0
0.8578284343131374,False,0
0.8504299140171966,False,0
0.8242351529694061,False,0
0.8140371925614877,False,0
0.8040391921615677,False,0
0.8010397920415917,False,0
0.794241151769646,False,0
0.7968406318736253,False,0
0.7676464707058588,False,0
0.7690461907618477,False,0
0.75124975004999,False,0
0.6850629874025195,False,0
0.6402719456108779,False,0
0.6520695860827834,False,0
0.6562687462507498,False,0
0.6360727854429115,False,0
0.6500699860027994,False,0
0.6520695860827834,False,0
0.635872825434913,False,0
0.642871425714857,False,0
0.6308738252349531,False,0
0.6034793041391722,False,0
0.5974805038992201,False,0
0.6020795840831834,False,0
0.5738852229554089,False,0
0.5758848230353929,False,0
0.5916816636672666,False,0
0.5960807838432314,False,0
0.5906818636272746,False,0
0.6044791041791642,False,0
0.6294741051789642,False,0
0.6310737852429514,False,0
0.6430713857228554,False,0
0.6352729454109178,False,0
0.6282743451309738,False,0
0.6244751049790042,False,0
0.638872225554889,False,0
0.6176764647070586,False,0
0.5884823035392921,False,0
0.5380923815236952,False,0
0.49610077984403117,False,0
0.39112177564487105,False,0
0.3291341731653669,False,0
0.27374525094981006,False,0
0.23015396920615877,False,0
0.15716856628674264,False,0
0.07518496300739852,False,0
0.04319136172765447,False,0
0.033993201359728054,False,0
0.03199360127974405,False,0
0.029994001199760048,False,0
0.03119376124775045,False,0
0.036392721455708855,False,0
0.04379124175164967,False,0
0.052589482103579284,False,0
0.0627874425114977,False,0
0.060187962407518496,False,0
0.06598680263947211,False,0
0.09438112377524495,False,0
0.1227754449110178,False,0
0.16256748650269945,False,0
0.15896820635872824,False,0
0.20535892821435714,False,0
0.19896020795840832,False,0
0.21515696860627875,False,0
0.21815636872625474,False,0
0.2479504099180164,False,0
0.2549490101979604,False,0
0.25934813037392523,False,0
0.2575484903019396,False,0
0.2571485702859428,False,0
0.2481503699260148,False,0
0.2653469306138772,False,0
0.2589482103579284,False,0
0.22715456908618276,False,0
0.19916016796640673,False,0
0.1765646870625875,False,0
0.15776844631073786,False,0
0.14597080583883223,False,0
0.17376524695060988,False,0
0.23075384923015396,False,0
0.22555488902219556,False,0
0.2959408118376325,False,0
0.3997200559888022,False,0
0.4859028194361128,False,0
0.5602879424115177,False,0
0.6232753449310138,False,0
0.6762647470505899,False,0
0.7002599480103979,False,0
0.7438512297540492,False,0
0.7536492701459708,False,0
0.7766446710657868,False,0
0.8144371125774845,False,0
0.8310337932413517,False,0
0.8324335132973405,False,0
0.8588282343531294,False,0
0.8884223155368927,False,0
0.8838232353529294,False,0
0.9160167966406718,False,0
0.9310137972405519,False,0
0.9514097180563887,False,0
0.9538092381523695,False,0
0.9494101179764047,False,0
0.9648070385922816,False,0
0.971005798840232,False,0
0.9534093181363728,False,0
0.8634273145370925,False,0
0.8534293141371726,False,0
0.8560287942411517,False,0
0.8328334333133374,False,0
0.8174365126974605,False,0
0.8018396320735853,False,0
0.8042391521695661,False,0
0.7776444711057788,False,0
0.75624875024995,False,0
0.7398520295940811,False,0
0.7520495900819836,False,0
0.739252149570086,False,0
0.7294541091781643,False,0
0.7206558688262348,False,0
0.7110577884423115,False,0
0.7124575084983004,False,0
0.7140571885622875,False,0
0.6986602679464107,False,0
0.6844631073785243,False,0
0.6544691061787642,False,0
0.6130773845230953,False,0
0.5832833433313337,False,0
0.5242951409718056,False,0
0.47330533893221355,False,0
0.3827234553089382,False,0
0.3069386122775445,False,0
0.3405318936212757,False,0
0.27114577084583086,False,0
0.2605478904219156,False,0
0.2575484903019396,False,0
0.2573485302939412,False,0
0.20815836832633472,False,0
0.2549490101979604,False,0
0.29834033193361326,False,0
0.3301339732053589,False,0
0.36732653469306137,False,0
0.39332133573285344,False,0
0.45510897820435914,False,0
0.47190561887622473,False,0
0.5080983803239352,False,0
0.5020995800839833,False,0
0.5036992601479704,False,0
0.4949010197960408,False,0
0.486502699460108,False,0
0.4371125774845031,False,0
0.4295140971805639,False,0
0.43331333733253347,False,0
0.4459108178364327,False,0
0.4589082183563287,False,0
0.4461107778444311,False,0
0.4325134973005399,False,0
0.46070785842831435,False,0
0.4261147770445911,False,0
0.3783243351329734,False,0
0.3031393721255749,False,0
0.3181363727254549,False,0
0.29194161167766447,False,0
0.2633473305338932,False,0
0.25934813037392523,False,0
0.29094181163767247,False,0
0.3833233353329334,False,0
0.38492301539692064,False,0
0.42231553689262147,False,0
0.4349130173965207,False,0
0.4419116176764647,False,0
0.4285142971405719,False,0
0.39472105578884226,False,0
0.39112177564487105,False,0
0.38492301539692064,False,0
0.374125174965007,False,0
0.375124975004999,False,0
0.3745250949810038,False,0
0.36312737452509497,False,0
0.2981403719256149,False,0
0.29574085182963405,False,0
0.28594281143771244,False,0
0.33373325334933013,False,0
0.3307338532293541,False,0
0.4487102579484103,False,0
0.3987202559488102,False,0
0.4683063387322535,False,0
0.4813037392521496,False,0
0.5726854629074185,False,0
0.585882823435313,False,0
0.6226754649070186,False,0
0.651869626074785,False,0
0.6810637872425515,False,0
0.7210557888422315,False,0
0.7576484703059388,False,0
0.7960407918416317,False,0
0.8234353129374126,False,0
0.8428314337132573,False,0
0.870625874825035,False,0
0.8898220355928814,False,0
0.9098180363927214,False,0
0.9354129174165167,False,0
0.9498100379924015,False,0
0.9482103579284143,False,0
0.9642071585682863,False,0
0.9726054789042191,False,0
0.9812037592481504,False,0
0.9840031993601279,False,0
0.9906018796240752,False,0
0.9958008398320336,False,0
0.997000599880024,False,0
0.9914017196560688,False,0
0.9986002799440112,False,0
0.9974005198960207,False,0
0.9804039192161568,False,0
0.9724055188962207,False,0
0.9696060787842431,False,0
0.9646070785842832,False,0
0.9598080383923215,False,0
0.9510097980403919,False,0
0.9226154769046191,False,0
0.9102179564087183,False,0
0.8820235952809438,False,0
0.8550289942011597,False,0
0.8150369926014797,False,0
0.7960407918416317,False,0
0.7468506298740252,False,0
0.7340531893621276,False,0
0.7164567086582684,False,0
0.7116576684663067,False,0
0.6860627874425115,False,0
0.6546690661867627,False,0
0.6470705858828234,False,0
0.6024795040991802,False,0
0.5716856628674265,False,0
0.5356928614277144,False,0
0.5150969806038792,False,0
0.4771045790841832,False,1
0.4523095380923815,False,1
0.4767046590681864,False,1
0.45350929814037194,False,1
0.40371925614877024,False,1
0.40271945610877824,False,1
0.4375124975004999,False,1
0.4579084183163367,False,1
0.509498100379924,False,1
0.5428914217156569,False,1
0.5512897420515896,False,1
0.5664867026594681,False,1
0.5704859028194361,False,1
0.5162967406518696,False,1
0.15236952609478105,False,1
0.008398320335932814,False,1
0.003999200159968006,False,1
5.8263349731711465e-06,False,1
2.21819405800904e-06,True,1
1.5599160151495552e-06,True,1
1.3699112676968427e-06,True,1
1.1624629231046596e-06,True,1
1.0664510514858537e-06,True,1
9.666451199914274e-07,True,1
9.179742210793392e-07,True,1
8.433788820327677e-07,True,0
9.422364491619107e-07,True,0
0.0003999200159968006,False,0
0.0005998800239952009,False,0
0.0009998000399920016,False,0
0.0011997600479904018,False,0
0.0013997200559888023,False,0
0.001799640071985603,False,0
0.001999600079984003,False,0
0.0021995600879824036,False,0
0.0023995200959808036,False,0
0.002599480103979204,False,0
0.002999400119976005,True,0
0.003199360127974405,True,0
0.0033993201359728054,True,0
0.003599280143971206,True,0
0.003799240151969606,True,0
0.003999200159968006,True,0
0.004199160167966407,True,0
0.003999200159968006,True,0
0.003799240151969606,True,0
0.0033993201359728054,True,0
0.003199360127974405,True,0
0.002999400119976005,True,0
0.002599480103979204,True,0
0.0023995200959808036,True,0
0.0021995600879824036,True,0
0.0021995600879824036,True,0
0.0027994401119776045,True,0
0.003199360127974405,True,0
0.003999200159968006,True,0
0.004799040191961607,True,0
0.005398920215956809,True,0
0.00599880023995201,True,0
0.007398520295940812,True,0
0.007798440311937612,True,0
0.007998400319936013,True,0
0.008398320335932814,False,0
0.008798240351929614,False,0
0.009198160367926415,False,0
0.009598080383923215,False,0
0.013997200559888023,False,0
0.020595880823835233,False,0
0.08738252349530094,False,0
0.2565486902619476,False,0
0.3535292941411718,False,0
0.4097180563887223,False,0
0.34813037392521495,False,0
0.3603279344131174,False,0
0.3515296940611878,False,0
0.3749250149970006,False,0
0.366126774645071,False,0
0.42091581683663265,False,0
0.490501899620076,False,0
0.5216956608678265,False,0
0.5454909018196361,False,0
0.5842831433713257,False,0
0.5960807838432314,False,0
0.5950809838032394,False,0
0.6060787842431514,False,0
0.6172765446910617,False,0
0.6266746650669867,False,0
0.6132773445310937,False,0
0.5966806638672265,False,0
0.5598880223955209,False,0
0.47750449910017995,False,0
0.3623275344931014,False,0
0.34753049390121976,False,0
0.2887422515496901,False,0
0.23435312937412517,False,0
0.21615676864627076,False,0
0.21095780843831233,False,0
0.16756648670265947,False,0
0.1269746050789842,False,0
0.09478104379124175,False,0
0.0653869226154769,False,0
0.06998600279944012,False,0
0.0633873225354929,False,0
0.0597880423915217,False,0
0.0669866026794641,False,0
0.07898420315936813,False,0
0.10157968406318736,False,0
0.15676864627074585,False,0
0.1949610077984403,False,0
0.14137172565486902,False,0
0.16516696660667868,False,0
0.18056388722255548,False,0
0.14257148570285944,False,0
0.13817236552689463,False,0
0.1265746850629874,False,0
0.14977004599080185,False,0
0.16396720655868827,False,0
0.20355928814237154,False,0
0.21695660867826436,False,0
0.1887622475504899,False,0
0.22135572885422916,False,0
0.23475304939012198,False,0
0.26034793041391724,False,0
0.23695260947810437,False,0
0.22895420915816836,False,0
0.20055988802239552,False,0
0.17416516696660667,False,0
0.1875624875024995,False,0
0.17016596680663867,False,0
0.1801639672065587,False,0
0.15276944611077783,False,0
0.16876624675064986,False,0
0.23295340931813638,False,0
0.28014397120575885,False,0
0.34833033393321333,False,0
0.40831833633273346,False,0
0.48670265946810637,False,0
0.5760847830433913,False,0
0.6112777444511098,False,0
0.6660667866426715,False,0
0.6716656668666267,False,0
0.6798640271945611,False,0
0.749250149970006,False,0
0.7714457108578284,False,0
0.8014397120575885,False,0
0.8018396320735853,False,0
0.8108378324335133,False,0
0.8280343931213757,False,0
0.8434313137372526,False,0
0.8456308738252349,False,0
0.8628274345130974,False,0
0.8966206758648271,False,0
0.9118176364727054,False,0
0.9208158368326335,False,0
0.9330133973205359,False,0
0.9602079584083183,False,0
0.9588082383523295,False,0
0.9502099580083984,False,0
0.9506098780243951,False,0
0.9414117176564687,False,0
0.9142171565686863,False,0
0.9138172365526894,False,0
0.8976204759048191,False,0
0.8832233553289343,False,0
0.862627474505099,False,0
0.8452309538092382,False,0
0.824635072985403,False,0
0.8082383523295341,False,0
0.7940411917616477,False,0
0.7848430313937212,False,0
0.7724455108978204,False,0
0.760247950409918,False,0
0.728254349130174,False,0
0.7242551489702059,False,0
0.7164567086582684,False,0
0.7010597880423916,False,0
0.6922615476904619,False,0
0.6716656668666267,False,0
0.6476704659068186,False,0
0.6132773445310937,False,0
0.5984803039392121,False,0
0.5696860627874425,False,0
0.4977004599080184,False,0
0.46070785842831435,False,0
0.41971605678864227,False,0
0.39212157568486306,False,0
0.378124375124975,False,0
0.32693461307738453,False,0
0.3089382123575285,False,0
0.40511897620475906,False,0
0.4523095380923815,False,0
0.4319136172765447,False,0
0.4507098580283943,False,0
0.48250349930013997,False,0
0.47490501899620075,False,0
0.5260947810437913,False,0
0.4497100579884023,False,0
0.45410917816436713,False,0
0.5226954609078185,False,0
0.5208958208358329,False,0
0.52749450109978,False,0
0.5326934613077384,False,0
0.5466906618676265,False,0
0.5430913817236552,False,0
0.528494301139772,False,0
0.4819036192761448,False,0
0.5696860627874425,False,0
0.5688862227554489,False,0
0.562887422515497,False,0
0.4875024995001,False,0
0.46630673865226957,False,0
0.47290541891621674,False,0
0.4459108178364327,False,0
0.4405118976204759,False,0
0.41471705658868224,False,0
0.40491901619676063,False,0
0.46690661867626476,False,0
0.483503299340132,False,0
0.5126974605078984,False,0
0.5738852229554089,False,0
0.5998800239952009,False,0
0.6424715056988602,False,0
0.6472705458908218,False,0
0.652869426114777,False,0
0.617876424715057,False,0
0.6222755448910218,False,0
0.624875024995001,False,0
0.6422715456908619,False,0
0.6376724655068986,False,0
0.6356728654269146,False,0
0.6494701059788043,False,0
0.6434713057388523,False,0
0.6446710657868426,False,0
0.6462707458508299,False,0
0.6622675464907019,False,0
0.6626674665066986,False,0
0.672865426914617,False,0
0.6090781843631273,False,0
0.6504699060187963,False,0
0.6356728654269146,False,0
0.670865826834633,False,0
0.7070585882823436,False,0
0.7324535092981403,False,0
0.767246550689862,False,0
0.793241351729654,False,0
0.8118376324735053,False,0
0.8132373525294941,False,0
0.8242351529694061,False,0
0.824635072985403,False,0
0.8550289942011597,False,0
0.8660267946410718,False,0
0.911617676464707,False,0
0.9218156368726255,False,0
0.9320135972805439,False,0
0.9330133973205359,False,0
0.9348130373925215,False,0
0.9260147970405919,False,0
0.9568086382723455,False,0
0.9564087182563488,False,0
0.9584083183363328,False,0
0.9638072385522896,False,0
0.9706058788242351,False,0
0.9532093581283744,False,0
0.9608078384323135,False,0
0.9590081983603279,False,0
0.9554089182163568,False,0
0.9400119976004799,False,0
0.9250149970005999,False,0
0.8938212357528494,False,0
0.8624275144971005,False,0
0.8508298340331933,False,0
0.8374325134973005,False,0
0.8312337532493501,False,0
0.8168366326734653,False,0
0.8070385922815437,False,0
0.7820435912817436,False,0
0.7548490301939612,False,0
0.7308538292341532,False,0
0.7184563087382524,False,0
0.6932613477304539,False,0
0.673865226954609,False,0
0.6300739852029594,False,0
0.5874825034993001,False,0
0.5436912617476505,False,0
0.500499900019996,False,0
0.4233153369326135,False,0
0.3763247350529894,False,0
0.33993201359728054,False,0
0.2539492101579684,False,0
0.2469506098780244,False,0
0.2481503699260148,False,0
0.22355528894221155,False,0
0.24755048990201958,False,0
0.2503499300139972,False,0
0.22435512897420515,False,0
0.3189362127574485,False,0
0.35532893421315737,False,0
0.3779244151169766,False,0
0.41511697660467906,False,0
0.45650869826034796,False,0
0.46010797840431916,False,0
0.5032993401319736,False,0
0.5220955808838232,False,0
0.5142971405718856,False,0
0.5148970205958808,False,0
0.4881023795240952,False,0
0.45990801839632073,False,0
0.41811637672465507,False,0
0.40491901619676063,False,0
0.34033193361327735,False,0
0.3215356928614277,False,0
0.27814437112577484,False,0
0.22215556888622276,False,0
0.16876624675064986,False,0
0.14757048590281943,False,0
0.11777644471105779,False,0
0.10357928414317137,False,0
0.08958208358328335,False,0
0.07178564287142572,False,0
0.05378924215156969,False,0
0.055188962207558485,False,0
0.049590081983603276,False,0
0.051989602079584085,False,0
0.0617876424715057,False,0
0.09478104379124175,False,0
0.15596880623875226,False,0
0.13697260547890422,False,0
0.1793641271745651,False,0
0.2391521695660868,False,0
0.2481503699260148,False,0
0.2535492901419716,False,0
0.2871425714857029,False,0
0.385122975404919,False,0
0.4029194161167766,False,0
0.4303139372125575,False,0
0.41291741651669667,False,0
0.41991601679664065,False,0
0.3795240951809638,False,0
0.3181363727254549,False,0
0.30193961207758446,False,0
0.29154169166166766,False,0
0.28334333133373324,False,0
0.2631473705258948,False,0
0.23635272945410918,False,0
0.1943611277744451,False,0
0.20955808838232354,False,0
0.1841631673665267,False,0
0.16516696660667868,False,0
0.15936812637472506,False,0
0.17436512697460507,False,0
0.19356128774245152,False,0
0.22655468906218756,False,0
0.2401519696060788,False,0
0.3193361327734453,False,0
0.45250949810037994,False,0
0.5460907818436312,False,0
0.5764847030593881,False,0
0.6582683463307338,False,0
0.6948610277944411,False,0
0.7234553089382123,False,0
0.75124975004999,False,0
0.7646470705858828,False,0
0.7868426314737053,False,0
0.8072385522895421,False,0
0.8264347130573885,False,0
0.8098380323935213,False,0
0.8204359128174366,False,0
0.8378324335132974,False,0
0.848630273945211,False,0
0.8730253949210158,False,0
0.8870225954809038,False,0
0.8974205158968206,False,0
0.9064187162567486,False,0
0.9334133173365327,False,0
0.9242151569686062,False,0
0.9216156768646271,False,0
0.906618676264747,False,0
0.8942211557688462,False,0
0.8584283143371326,False,0
0.8490301939612077,False,0
0.8374325134973005,False,0
0.8066386722655469,False,0
0.7878424315136973,False,0
0.7718456308738252,False,0
0.7568486302739452,False,0
0.7280543891221756,False,0
0.7196560687862428,False,0
0.7064587082583483,False,0
0.6910617876424715,False,0
0.6980603879224155,False,0
0.7096580683863227,False,0
0.7018596280743852,False,0
0.6896620675864827,False,0
0.6704659068186363,False,0
0.6602679464107178,False,0
0.6370725854829035,False,0
0.6292741451709658,False,0
0.6180763847230554,False,0
0.5560887822435513,False,0
0.49610077984403117,False,0
0.4309138172365527,False,0
0.3925214957008598,False,0
0.3833233353329334,False,0
0.3307338532293541,False,0
0.2939412117576485,False,0
0.4497100579884023,False,0
0.5774845030993802,False,0
0.585882823435313,False,0
0.6028794241151769,False,0
0.6012797440511898,False,0
0.6096780643871226,False,0
0.638872225554889,False,0
0.6568686262747451,False,0
0.5920815836832634,False,0
0.6116776644671066,False,0
0.6192761447710458,False,0
0.6232753449310138,False,0
0.5962807438512298,False,0
0.55248950209958,False,0
0.5446910617876425,False,0
0.5286942611477704,False,0
0.5512897420515896,False,0
0.5556888622275545,False,0
0.5338932213557288,False,0
0.5616876624675065,False,0
0.5696860627874425,False,0
0.5776844631073785,False,0
0.5708858228354329,False,0
0.5612877424515097,False,0
0.5532893421315737,False,0
0.4505098980203959,False,0
0.4425114977004599,False,0
0.39112177564487105,False,0
0.3199360127974405,False,0
0.28314337132573486,False,0
0.2549490101979604,False,0
0.275744851029794,False,0
0.3017396520695861,False,0
0.32933413317336535,False,0
0.3685262947410518,False,0
0.3993201359728054,False,0
0.33633273345330933,False,0
0.40671865626874626,False,0
0.41571685662867425,False,0
0.46650669866026795,False,0
0.44731053789242153,False,0
0.4563087382523495,False,0
0.44211157768446313,False,0
0.4039192161567686,False,0
0.40451909618076387,False,0
0.3669266146770646,False,0
0.40171965606878624,False,0
0.40351929614077187,False,0
0.4081183763247351,False,0
0.44891021795640873,False,0
0.47470505898820237,False,0
0.47750449910017995,False,0
0.5252949410117976,False,0
0.5924815036992601,False,0
0.6104779044191162,False,0
0.6236752649470106,False,0
0.6376724655068986,False,0
0.6490701859628074,False,0
0.6732653469306139,False,0
0.6972605478904219,False,0
0.7260547890421916,False,0
0.7290541891621676,False,0
0.754249150169966,False,0
0.7900419916016796,False,0
0.8120375924815036,False,0
0.8714257148570286,False,0
0.886622675464907,False,0
0.8912217556488702,False,0
0.9102179564087183,False,0
0.9220155968806238,False,0
0.9342131573685263,False,0
0.9438112377524495,False,0
0.9544091181763648,False,0
0.9550089982003599,False,0
0.9624075184963007,False,0
0.9662067586482703,False,0
0.9702059588082383,False,0
0.9784043191361728,False,0
0.9942011597680463,False,0
0.9906018796240752,False,0
0.99500099980004,False,0
0.9856028794241152,False,0
0.9628074385122976,False,0
0.9422115576884623,False,0
0.9292141571685663,False,0
0.9232153569286142,False,0
0.8996200759848031,False,0
0.8932213557288542,False,0
0.8592281543691261,False,0
0.8406318736252749,False,0
0.8192361527694461,False,0
0.8240351929614077,False,0
0.7812437512497501,False,0
0.757248550289942,False,0
0.7240551889622076,False,0
0.6962607478504299,False,1
0.6642671465706859,False,1
0.6390721855628875,False,1
0.6056788642271546,False,1
0.5610877824435113,False,1
0.5364927014597081,False,1
0.5090981803639272,False,1
0.4505098980203959,False,1
0.4385122975404919,False,1
0.41151769646070785,False,1
0.41831633673265345,False,1
0.4091181763647271,False,1
0.40351929614077187,False,1
0.4257148570285943,False,1
0.40791841631673664,False,1
0.41931613677264545,False,1
0.3919216156768646,False,1
0.2881423715256949,False,1
0.02439512097580484,False,1
0.018196360727854428,False,1
0.016796640671865627,False,1
0.014197160567886422,False,1
0.012397520495900819,False,1
0.009998000399920015,False,1
0.009998000399920015,False,1
0.009998000399920015,False,0
0.009998000399920015,False,0
0.009998000399920015,False,0
0.009998000399920015,False,0
0.009998000399920015,False,0
0.010197960407918417,False,0
0.009998000399920015,False,0
0.009998000399920015,False,0
0.010197960407918417,False,0
0.010197960407918417,False,0
0.009798040391921616,False,0
0.009798040391921616,False,0
0.009798040391921616,False,0
0.009798040391921616,False,0
0.009798040391921616,False,0
0.010197960407918417,False,0
0.010597880423915218,False,0
0.010797840431913617,False,0
0.011197760447910418,False,0
0.011797640471905619,False,0
0.013397320535892822,False,0
0.013997200559888023,False,0
0.014597080583883223,False,0
0.014997000599880024,False,0
0.015196960607878424,False,0
0.015396920615876825,False,0
0.016596680663867228,False,0
0.01839632073585283,False,0
0.01919616076784643,False,0
0.020395920815836834,False,0
0.021195760847830435,False,0
0.023195360927814438,False,0
0.024795040991801638,False,0
0.02539492101579684,False,0
0.02579484103179364,False,0
0.025994801039792043,False,0
0.02579484103179364,False,0
0.02579484103179364,False,0
0.026794641071785644,False,0
0.027594481103779243,False,0
0.028394321135772844,False,0
0.041591681663667265,False,0
0.21475704859028194,False,0
0.627874425114977,False,0
0.6740651869626075,False,0
0.6968606278744252,False,0
0.7154569086182764,False,0
0.7318536292741452,False,0
0.7580483903219356,False,0
0.8042391521695661,False,0
0.8618276344731054,False,0
0.886622675464907,False,0
0.8510297940411917,False,0
0.8670265946810638,False,0
0.8666266746650669,False,0
0.8844231153769246,False,0
0.8936212757448511,False,0
0.9180163967206558,False,0
0.9266146770645871,False,0
0.9182163567286543,False,0
0.9102179564087183,False,0
0.9120175964807039,False,0
0.8910217956408718,False,0
0.8964207158568286,False,0
0.8810237952409518,False,0
0.8666266746650669,False,0
0.8458308338332333,False,0
0.8764247150569886,False,0
0.8628274345130974,False,0
0.8530293941211757,False,0
0.8390321935612878,False,0
0.8684263147370526,False,0
0.8650269946010798,False,0
0.8512297540491902,False,0
0.8186362727454509,False,0
0.7978404319136173,False,0
0.7786442711457708,False,0
0.757248550289942,False,0
0.7374525094981004,False,0
0.7010597880423916,False,0
0.6794641071785643,False,0
0.6480703859228154,False,0
0.616876624675065,False,0
0.5586882623475304,False,0
0.5226954609078185,False,0
0.5216956608678265,False,0
0.48370325934813035,False,0
0.41571685662867425,False,0
0.380123975204959,False,0
0.35292941411717654,False,0
0.3359328134373125,False,0
0.3027394521095781,False,0
0.29094181163767247,False,0
0.25674865026994603,False,0
0.2709458108378324,False,0
0.3137372525494901,False,0
0.3297340531893621,False,0
0.3919216156768646,False,0
0.40071985602879423,False,0
0.4497100579884023,False,0
0.525494901019796,False,0
0.5282943411317736,False,0
0.5192961407718456,False,0
0.5280943811237753,False,0
0.46910617876424715,False,0
0.46010797840431916,False,0
0.39812037592481503,False,0
0.378124375124975,False,0
0.31333733253349333,False,0
0.2971405718856229,False,0
0.2455508898220356,False,0
0.22335532893421317,False,0
0.27174565086982605,False,0
0.19736052789442113,False,0
0.15596880623875226,False,0
0.10957808438312337,False,0
0.08998200359928014,False,0
0.0635872825434913,False,0
0.06598680263947211,False,0
0.060587882423515295,False,0
0.0591881623675265,False,0
0.05358928214357129,False,0
0.05078984203159368,False,0
0.05698860227954409,False,0
0.049590081983603276,False,0
0.0611877624475105,False,0
0.07858428314337132,False,0
0.09218156368726255,False,0
0.10017996400719856,False,0
0.07898420315936813,False,0
0.08878224355128975,False,0
0.08978204359128174,False,0
0.09438112377524495,False,0
0.09718056388722256,False,0
0.11077784443111378,False,0
0.11777644471105779,False,0
0.1329734053189362,False,0
0.16476704659068186,False,0
0.16036792641471706,False,0
0.15116976604679064,False,0
0.10577884423115377,False,0
0.09478104379124175,False,0
0.07678464307138572,False,0
0.07418516296740651,False,0
0.0639872025594881,False,0
0.0593881223755249,False,0
0.051989602079584085,False,0
0.054789042191561686,False,0
0.05818836232753449,False,0
0.06458708258348331,False,0
0.0593881223755249,False,0
0.08038392321535692,False,0
0.11317736452709458,False,0
0.20555888822235552,False,0
0.2913417316536693,False,0
0.3655268946210758,False,0
0.41551689662067587,False,0
0.4993001399720056,False,0
0.5556888622275545,False,0
0.593881223755249,False,0
0.6314737052589482,False,0
0.6594681063787242,False,0
0.6786642671465707,False,0
0.6934613077384523,False,0
0.7268546290741852,False,0
0.7498500299940012,False,0
0.7664467106578684,False,0
0.7878424315136973,False,0
0.8010397920415917,False,0
0.8230353929214157,False,0
0.8390321935612878,False,0
0.8650269946010798,False,0
0.886622675464907,False,0
0.8740251949610078,False,0
0.8812237552489502,False,0
0.8840231953609278,False,0
0.8920215956808638,False,0
0.8778244351129774,False,0
0.8664267146570686,False,0
0.8770245950809838,False,0
0.8570285942811438,False,0
0.8404319136172765,False,0
0.8060387922415517,False,0
0.826634673065387,False,0
0.8218356328734253,False,0
